Name,Alternate Names,Population,Timezone,Geo_lat,Geo_long,km_to_moscow
Valerianovsk,"Valerianovsk,Валериановск",2152,5.0,58.7608,59.5596,1354.76
Valerik,"Valarg,Valarg Xi,Valarg khi,Valarg-Jurt,Valarg-Yurt,ValargtIe,Valargthe,Valerak,Valerik,Валарг,Валарг хи,Валарг-Юрт,ВаларгтІе,Валерик",6025,3.0,43.17972,45.40806,1504.9
Valuyki,"Valujki,Valuyki,Waluiki,Валуйки,Валуйки",35887,3.0,50.2035,38.1067,617.86
Vanavara,"Faktoriya Vanavar,VAQ,Vanavara,Vanovara,Ванавара",3090,7.0,60.34679,102.28434,3683.31
Vanino,"Vakino,Vaninas,Vanino,Wanino,banino,fanynw,wa ni nuo,wanino,Ванино,Ваніно,فانينو,ワニノ,瓦尼诺,바니노",18618,10.0,49.09848,140.25313,6341.71
Vardane,"Vardane,Вардане",5000,3.0,43.73179,39.55428,1343.71
Varenikovskaya,"Varenikovo,Varenikovskaja,Varenikovskaya,Warenikowskaja,Варениковская",14409,3.0,45.12085,37.64171,1182.16
Vargashi,"Vargashi,Vargasji,Варгаши",9728,5.0,55.35556,65.84667,1763.84
Varlamovo,"Varlamovo,Варламово",3264,4.0,53.1897,48.4226,753.21
Varna,"Varna,Варна",9906,5.0,53.38194,60.97472,1521.16
Varnavino,"Varnavino,Варнавино",3278,3.0,57.40169,45.08937,492.81
Varygino,"Varygino,Варыгино",0,3.0,56.76268,28.53495,571.55
Vasil’sursk,"Basiliopolis ad Suram,Shurdyng,Vasil Soursk,Vasil'surs'k,Vasil'sursk,Vasilsoersk,Vasilsursk,Vasilsurski,Vasil’sursk,Vassilsoursk,Wasilsursk,Wassilsursk,fasylswrsk,vuashirisurusuku,wa xi li su er si ke,wasylswrsk,wasylswrzk,Василсурск,Василсурски,Васильсурск,Васільсурск,Васільсурськ,Шурдӱҥ,Шурдӹнг,فاسيلسورسك,واسیلسورزک,واسیلسورسک,ヴァシリスルスク,瓦西里苏尔斯克,瓦西里蘇爾斯克",1038,3.0,56.13139,46.016,524.49
Vasil’yevo,"Vasil'evo,Vasil'yevo,Vasilevo,Vasileyevo,Vasiljevo,Vasil’yevo,Васильево",16800,3.0,55.83007,48.71729,693.34
Vasil’yevskiy Mokh,"Tsentral'ny,Tsentral'nyy,Tsentral’ny,Tsentral’nyy,Vasil'evskij Mokh,Vasil'yevskiy Mokh,Vasilevski-Makh,Vasiljevskij Mokh,Vasil’yevskiy Mokh,Васильевский Мох",2363,3.0,57.01316,35.91897,174.83
Vaskelovo,"Troitskoye,Vaskela,Vaskelovo,Васкелово",12388,3.0,60.39571,30.35419,669.23
Vasyl'evsky Ostrov,"Vasil'evskij ostrov,Vasileostrovskij,Vasilinsaari,Василеостровский,Васильевский остров",203058,3.0,59.94091,30.25377,637.03
Vasyurinskaya,"Vasiurinskaja,Vasjurinskaja,Vasyurinskaya,Васюринская",12830,3.0,45.11809,39.42399,1189.27
Vas’kovo,"Vas'kovo,Vas’kovo,Васьково",1057,3.0,64.4122,40.4639,975.57
Vatutinki,"Poselok Vatutinki,Posëlok Vatutinki,Vatucinki,Vatutinki,Watutinki,fatwtynky,Ватутинки,Ватуцінкі,Վատուտինկի,فاتوتينكي",9502,3.0,55.4965,37.32988,33.62
Vatutino,"Vatutine,Vatutino,Ватутино,Ватутіне",50000,3.0,55.88441,37.69055,15.43
Vavozh,"Vavozh,Vavozj,Вавож",5569,4.0,56.77513,51.93098,889.66
Vazhiny,"Skuratovo,Vaaseni,Vajini,Vajinı,Vazhina,Vazhini,Vazhiny,Vazhyny,Vazini,Vaziny,Vazjini,Vazjiny,Važiny,Waschiny,Wazyny,Ważyny,fazhyny  lynynghrad,wa ri nei,wazhyny  rwsyh,Важини,Важины,Важыны,Վաժինի,فازهيني، لينينغراد,واژینی، روسیه,瓦日内",2926,3.0,60.96444,34.02222,616.09
Vedeno,"Vedana,Vedeno,Vedenó,fydynw,vedeno,vuejeno,Ведана,Ведено,فيدينو,ვედენო,ヴェジェノ",1472,3.0,42.971,46.09719,1545.56
Velikent,"Velikent,Великент",4020,3.0,42.18762,48.06366,1685.89
Velikiy Novgorod,"Holmgardur,Hólmgarður,NVR,Naugard,Naugardas,Nobnkoront,Nov Grad,Novgrad,Novgorod,Novogardia Magna,Nowgorod,Nowogrod Wielki,Nowogród Wielki,Suuri Novgorodi,Veliki Novgorod,Veliki Nóvgorod,Velikij Novgorod,Velikiy Novgorod,Veliky Novgorod,Weliki Nowgorod,bellikinobeugolodeu,da nuo fu ge luo de,didi novgorodi,novugorodo,nwbgwrwd,Šuuri Novgorodi,Νόβγκοροντ,Велики Новгород,Великий Новгород,Новгород,Новъ Градъ,Новъградъ,נובגורוד,დიდი ნოვგოროდი,ノヴゴロド,大诺夫哥罗德,벨리키노브고로드",222868,3.0,58.52131,31.27104,490.94
Velikiy Ustyug,"Usting Velikii,Usting Velikiĭ,VUS,Veliki Ustjug,Veliki Ustyug,Velikij Ustjug,Velikiy Ustyug,Veliky Ustyug,Великий Устюг",32642,3.0,60.76186,46.31352,753.26
Velikiye Luki,"VLU,Velikie Luki,Velikije Loeki,Velikije Luki,Velikiye Luki,Welikije Luki,Wielkie Luki,Wielkie Łuki,bellikiyeluki,Великие Луки,벨리키예루키,Великие Луки",103149,3.0,56.34063,30.54377,443.83
Velikodvorskiy,"Velikodvorskij,Velikodvorskiy,Великодворский",2218,3.0,55.24996,40.6678,200.16
Velikooktyabr’skiy,"Velikiy Oktyabr',Velikiy Oktyabr’,Velikooktjabr'skij,Velikooktjabrskij,Velikooktyabr'skiy,Velikooktyabr’skiy,Великооктябрьский",2472,3.0,57.43333,33.81595,298.35
Velikopetrovka,"Posten № 5,Velikopetrovka,Velikopetrovskiy,Velikopetrovskoye,Welikopetrowka,Великопетровка",1164,5.0,53.25042,60.48606,1495.5
Velikovechnoye,"Velikovechnoe,Velikovechnoye,Velikovetsjnoje,Velikoye,Великовечное",5762,3.0,44.93402,39.75499,1212.32
Veliky Novgorod,Великий Новгород,218724,3.0,58.5213846,31.2755394,490.73
Veliky Ustyug,Великий Устюг,31664,3.0,60.7603913,46.3054414,752.83
Velizh,"Velij,Veliz,Velizas,Velizh,Velizj,Veliĵ,Veliž,Veližas,Welisch,Wieliz,Wieliż,bellisi,fylyj,vueriji,wei li ri,wlyzh,Велиж,Веліж,فيليج,ولیژ,ヴェリジ,韦利日,벨리시,Велиж",8146,3.0,55.60448,31.1986,402.51
Velsk,Вельск,23885,3.0,61.066,42.1032789,645.75
Vel’sk,"Bel'sk,Bel’sk,Vel's'k,Vel'sk,Velsk,Vel’sk,Вельск,Вельськ",23126,3.0,61.06919,42.0992,645.97
Vel’ye,"Vel'e,Vel'ye,Velje,Vel’ye,Велье",0,3.0,56.97005,28.57883,572.4
Vengerovo,"Spasskoye,Vengerovo,Венгерово",7073,7.0,55.68485,76.74707,2418.01
Ventsy,"Vency,Ventsy,Ventsy-Zarya,Венцы",4193,3.0,45.37639,40.83583,1175.62
Venëv,"Venev,Veniov,Veniovas,Venjov,Venov,Venyov,Venëv,Vjanjou,Weniow,Wenjow,Wjenjow,benepeu,fynywf,vuenyofu,wnywf,Венёв,Вењов,Вянёў,فينيوف,ونیوف,ヴェニョーフ,베네프",15700,3.0,54.35074,38.26304,161.2
Verbilki,"Verbilki,Вербилки",6708,3.0,56.53333,37.6,86.86
Vereshchagino,"Bereshchagino,Bereshchangino,Vereshchagino,Vereshhagino,Veresjtsjagino,Верещагино,Верещагино",22760,5.0,58.0797571,54.6581309,1063.17
Vereya,"Vereja,Vereya,Верея,Верея",5368,3.0,55.343369,36.185694,100.78
Verkh-Chebula,"Verkh-Chebula,Verkh-Tsjebula,Verkhne Chebulinskoye,Verkhne-Chebula,Verkhnyaya Chebula,Верх-Чебула",5224,7.0,56.03062,87.62215,3049.23
Verkh-Katunskoye,"Varki,Verkh-Katunskoe,Verkh-Katunskoje,Verkh-Katunskoye,Verkhne-Katunskoye,Verkhneye Katunskoye,Yarki,Верх-Катунское",2000,7.0,52.45,85.43162,3076.26
Verkh-Neyvinskiy,"Verkhne-Neivinsk,Verkhne-Neyvinskiy,Verkhneivinsk,Verkhniye-Nevinsk",5156,5.0,57.27013,60.13762,1385.62
Verkh-Suetka,,2580,7.0,53.30401,80.04675,2708.16
Verkh-Tula,"Verkh-Tula,Verkhne-Tulinskoye,Verkhnyaya Tula,Верх-Тула",5625,7.0,54.8839,82.7762,2808.12
Verkh-Usugli,,2573,9.0,52.7,115.16667,4784.09
Verkhnebakanskiy,"VERKHNEBAKANSKIJ,Verkhne Bakanskaya,Verkhnebakanskij,Verkhnebakanskiy,Verkhniy Bakanskiy,ВЕРХНЕБАКАНСКИЙ,Верхнебаканский",6746,3.0,44.84917,37.65722,1212.37
Verkhnechusovskiye Gorodki,"Chusovski Gorodki,Gorodki,Verkhne Chusovsk,Verkhnechusovskie Gorodki,Verkhnechusovskiye Gorodki,Verkhnetsjusovskije Gorodki,Верхнечусовские Городки",2427,5.0,58.1671,57.1086,1207.32
Verkhnedneprovskiy,"Verchnedneprovskiy,Verhnedneprovski,Verhnedneprovskiy,Verjnedneprovski,Verkhn'odniprovs'kij,Verkhnedneprovski,Verkhnedneprovskij,Verkhnedneprovskiy,Verkhnednjaprouski,Werchnedneprowski,Wierchniednieprowskij,fyrknydnybrwfskyy  smwlynsk,shang di nie bo luo fu si ji,wrkhndnprwwayskay,Верхнеднепровский,Верхнедняпроўскі,Верхньодніпровський,Верхњедњепровски,فيركنيدنيبروفسكيي، سمولينسك,ورخندنپرووایسکای,上第聂伯罗夫斯基,上第聶伯羅夫斯基",13903,3.0,54.98131,33.34573,283.06
Verkhnetulomskiy,"Verkhnetulomskij,Verkhnetulomskiy,Ylae-Tuuloma,Ylä-Tuuloma,Верхнетуломский",1889,3.0,68.60727,31.79621,1459.4
Verkhneuralsk,Верхнеуральск,9459,5.0,53.8760961,59.2169852,1393.86
Verkhneural’sk,"Verkhneural'sk,Verkhneuralsk,Verkhneural’sk,Верхнеуральск",10267,5.0,53.87694,59.21056,1393.43
Verkhnevilyuysk,"VHV,Verkhneviljujsk,Verkhnevilyuysk,Wercho Wiluisk,Верхневилюйск",6341,9.0,63.44578,120.30739,4394.28
Verkhneyarkeyevo,"Jarkejewa,Verkhnejarkeevo,Verkhnejarkejevo,Verkhneyarkeyevo,Verxneyarkeevo,Yarkeyevo,fyrknyarkyyfw,Верхнеяркеево,Үрге Йәркәй,Վերխնեյարկեևո,فيركنياركييفو",9357,5.0,55.45046,54.31455,1047.02
Verkhneye Dubrovo,"Dubrovinskiy,Verkhnee Dubrovo,Verkhneje Dubrovo,Verkhneye Dubrovo,Верхнее Дуброво",4596,5.0,56.7528,61.0468,1444.56
Verkhneye Kazanishche,"Verkhnee Kazanishhe,Verkhnee-Kazanishhe,Verkhneje-Kazanisjtsje,Verkhneye Kazanishche,Verkhniye Kazanishche,Verkhniye Kazanishchi,Верхнее Казанище,Верхнее-Казанище",6444,3.0,42.73547,47.1378,1600.55
Verkhniy Avzyan,"Avzyano Petrovsk,Avzyanopetrovsky,Verkhne-Avzyan,Verkhnij Avzian,Verkhnij Avzjan,Verkhniy Avzyah,Verkhniy Avzyan,Verkhniy Avzyano-Petrovsk,Верхний Авзян",2581,5.0,53.52889,57.53722,1300.78
Verkhniy Baskunchak,"Verchnij Baskuncak,Verchnij Baskunčak,Verchniy Baskoentsjak,Verhkniy Baskunchak,Verhniy Baskuncak,Verhniy Baskunchak,Verhniy Baskunçak,Verjni Baskunchak,Verkh.Baskunchak,Verkhne Baskunchak,Verkhni Baskunchak,Verkhni Baskuntxak,Verkhnij Baskunchak,Verkhniy Baskunchak,Věrchnij Baskunčak,Werchni Baskuntschak,Wierchnij Baskunczak,fyrknyy baskwntshak,shang ba si kun qia ke,Верх.Баскунчак,Верхни Баскунчак,Верхний Баскунчак,Верхні Баскунчак,Верхній Баскунчак,Վերխնիյ Բասկունչակ,فيركنيي باسكونتشاك,上巴斯昆恰克",8745,4.0,48.22564,46.72169,1041.84
Verkhniy Bekhtemir,"Verkh-Bekhtemir,Verkhne-Bekhtemirskoye,Verkhnij Bekhtemir,Verkhniy Bakhtemir,Verkhniy Bekhtemir,Verkhniy Bekhzhemor,Верх-Бехтемир,Верхний Бехтемир",1200,7.0,52.76582,85.91011,3089.99
Verkhniy Fiagdon,"Verkhnij Fiagdon,Verkhniy Fiagdon,Верхний Фиагдон",1102,3.0,42.83454,44.30604,1514.39
Verkhniy Kurkuzhin,"Kurguzhin,Kurkuzhin,Verkhnij Kurkuzhin,Verkhniy Kurkuzhin,Верхний Куркужин,Куркужин",3129,3.0,43.69556,43.27472,1399.84
Verkhniy Landekh,"Verkh.Landekh,Verkhnij Landekh,Verkhniy Landekh,Верх.Ландех,Верхний Ландех",2009,3.0,56.83955,42.59731,330.21
Verkhniy Lomov,"Verkh.Lomov,Verkhnij Lomov,Verkhniy Lomov,Верх.Ломов,Верхний Ломов",4390,3.0,53.46778,43.55111,458.7
Verkhniy Mamon,"Verkhne Mamon,Verkhnij Mamon,Verkhniy Mamon,Верхний Мамон",8278,3.0,50.1635,40.3832,648.37
Verkhniy Tagil,"Verkh.Tagil,Verkhnij Tagil,Verkhniy Tagil,Верх.Тагил,Верхний Тагил",12358,5.0,57.3733,59.9556,1374.25
Verkhniy Ufaley,"Verkhnij Ufalej,Verkhniy Ufaley,Верхний Уфалей",33245,5.0,56.0556,60.2397,1404.34
Verkhniy Uslon,"Verkhnij Ulson,Verkhnij Uslon,Verkhniy Uslon,Верхний Улсон,Верхний Услон",4265,3.0,55.7701,48.9823,710.34
Verkhniye Achaluki,"Achaluk,Atsylyk,Verkhne-Atsylyk,Verkhnie Achaluki,Verkhnije Atsjaluki,Verkhniy Atsylyk,Verkhniye Achaluki,Верхние Ачалуки",9393,3.0,43.34694,44.6975,1469.13
Verkhniye Kigi,"Jugary Kyjgy,Verkhnie Kigi,Verkhnije Kigi,Verkhniye Kigi,Verxnie Kigi,fyrkhnyy kyghy,Верхние Киги,Югары Кыйгы,Үрге Ҡыйғы,Վերխնիե Կիգի,فيرخنيي كيغي",6885,5.0,55.40833,58.60444,1314.72
Verkhniye Osel’ki,"Verkhnie Osel'ki,Ylae Osselki,Ylä Osselki,Верхние Осельки",1026,3.0,60.24948,30.44938,653.76
Verkhniye Sergi,"Jugary Syrga,Verchnieje Sergi,Verchnije Sergi,Verhniye Sergi,Verkhni Sergi,Verkhnie Sergi,Verkhnija Sjargi,Verkhnije Sergi,Verkhniye Sergi,Verxnie Sergi,Werchnije Sergi,Wierchnije Siergi,fyrkhnyy syrghy,shang xie er ji,wrkhnyy srjy,Верхние Серги,Верхні Серги,Верхнія Сяргі,Югары Сырга,Үрге Серге,Վերխնիե Սերգի,فيرخنيي سيرغي,ورخنیی سرجی,上谢尔吉",6520,5.0,56.64694,59.55556,1354.97
Verkhniye Tatyshly,"Nizhniye Tatyshly,Verkhnie Tatyshly,Verkhnije Tatysjly,Verkhniye Tatyshly,Verxnie Tatisli,fyrkhnyy tatyshly,Верхние Татышлы,Югары Тәтешле,Үрге Тәтешле,Վերխնիե Տատիշլի,فيرخنيي تاتيشلي",6341,5.0,56.29117,55.8575,1131.89
Verkhny Tagil,Верхний Тагил,11843,5.0,57.3763758,59.9517653,1374.01
Verkhny Ufaley,Верхний Уфалей,30504,5.0,56.0487158,60.2318886,1403.97
Verkhnyaya Balkariya,"Verkhnjaja Balkaria,Verkhnjaja Balkarija,Verkhnyaya Balkariya,Верхняя Балкария",4076,3.0,43.12545,43.45687,1464.89
Verkhnyaya Inta,"Verchnjaja Inta,Verhnaya Inta,Verhnjaja Inta,Verhnâya İnta,Verkhnjaja Inta,Verkhnyaya Inta,Verxnyaya Inta,Vylys Inta,Werchnjaja Inta,Wierchniaja Inta,fyrknyaya anta  kwmy,shang yin ta,wrkhnyaya aynta,Верхняя Інта,Верхняя Инта,Вылыс Инта,Վերխնյայա Ինտա,فيركنيايا إنتا، كومي,ورخنیایا اینتا,上因塔",1975,3.0,65.98115,60.30945,1656.92
Verkhnyaya Khava,"Tonkoye,Verkhne Khava,Verkhnjaja Khava,Verkhnyaya Khava,Верхняя Хава",7870,3.0,51.83652,39.93313,461.18
Verkhnyaya Maksakovka,"Verkhnyaya Maksakovka,Verkhnyaya Maksatovka",3827,3.0,61.63504,50.9674,1008.12
Verkhnyaya Pyshma,"Aukstutine Pysma,Aukštutinė Pyšma,Jugary Pyshma,Pyshma,Turi Pyshma,Verchniagia Pisma,Verchnjaja Pysjma,Verchnjaja Pysma,Verchnjaja Pyšma,Verhnjaja Pisma,Verhnjaja Pišma,Verhnjaja Posma,Verhnjaja Pysma,Verhnjaja Pyšma,Verhnjaja Põšma,Verkhnaja Pishma,Verkhniaia Pychma,Verkhniaïa Pychma,Verkhnja Pishma,Verkhnjaja Pishma,Verkhnjaja Pyshma,Verkhnjaja Pysjma,Verkhnyaya Pyshma,Verxnyaya Pisma,Verxnyaya Pışma,Verĥnjaja Piŝma,Werchnjaja Pyschma,Wierchniaja Pyszma,Wjerchnjaja Pysma,Wjerchnjaja Pyšma,beleuheunyayapisima,fyrkhnyaya byshma,shang pei shen ma,wrkhnyaya pyshma,wrkhnyya pyshma,Βέρχνιαγια Πησμά,Верхня Пишма,Верхняя Пишма,Верхняя Пышма,Верхњаја Пишма,Пышма,Тури Пышмă,Югары Пышма,فيرخنيايا بيشما,ورخنیایا پیشما,ورخنییا پیشما,上佩什馬,베르흐냐야피시마,Верхняя Пышма",59061,5.0,56.97047,60.58219,1414.38
Verkhnyaya Salda,"Aukstutine Salda,Aukštutinė Salda,Jugary Sally,Salda,Verchniagia Salnta,Verchnjaja Salda,Verhnjaja Salda,Verkhnaja Salda,Verkhniaia Salda,Verkhniaïa Salda,Verkhnja Salda,Verkhnjaja Salda,Verkhnyaya Salda,Verxnyaya Salda,Verĥnjaja Salda,Werchnjaja Salda,Wierchniaja Salda,Wierchniaja Sałda,Wjerchnjaja Salda,fyrkhnyaya salda,shang sa er da,wrkhnyaya salda,wyrkhnayya salda,Βέρχνιαγια Σαλντά,Верхня Салда,Верхняя Салда,Верхњаја Салда,Югары Саллы,فيرخنيايا سالدا,ورخنیایا سالدا,ویرخناییا سالدا,上薩爾達,Верхняя Салда",48992,5.0,58.04874,60.55949,1409.25
Verkhnyaya Sinyachikha,"Verkhniy Sinyachikhinskiy,Verkhnjaja Sinjachikha,Verkhnjaja Sinjatsjikha,Verkhnyaya Sinyachikha,Верхняя Синячиха",10964,5.0,57.97604,61.66733,1474.51
Verkhnyaya Sysert’,"Verkhne Sysertskiy,Verkhnjaja Sysert,Verkhnjaja Sysert',Verkhnyaya Sysert',Verkhnyaya Sysert’,Верхняя Сысерть",1115,5.0,56.44012,60.75563,1430.49
Verkhnyaya Tishanka,"Staraya Tishanka,Tishanka,Verkhnjaja Tishanka,Verkhnjaja Tisjanka,Verkhnyaya Tishanka,Verkho-Tishanka,Верхняя Тишанка",3602,3.0,51.3249,40.5299,528.51
Verkhnyaya Toyma,"Verkhnjaja Tojma,Verkhnyaya Toyma,Верхняя Тойма",3790,3.0,62.23712,45.00404,834.93
Verkhnyaya Tura,"Aukstutine Tura,Aukštutinė Tura,Turi Tura,Verchniagia Toura,Verchnjaja Toera,Verchnjaja Tura,Verhnjaja Tura,Verjniaya Tura,Verkhnaja Tura,Verkhniaia Toura,Verkhniaïa Toura,Verkhnja Tura,Verkhnjaja Tura,Verkhnyaya Tura,Verxnyaya Tura,Verĥnjaja Tura,Vérjniaya Turá,Werchnjaja Tura,Wjerchnjaja Tura,fyrkhnyaya twra,shang tu la,wrkhnyaya twra,Βέρχνιαγια Τουρά,Верхня Тура,Верхняя Тура,Верхњаја Тура,Тури Турă,Югары Түре,فيرخنيايا تورا,ورخنیایا تورا,上圖拉,Верхняя Тура",10608,5.0,58.36083,59.80667,1366.16
Verkhoshizhem’ye,"Verkhoshizhem'e,Verkhoshizhem'ye,Verkhoshizhem’ye,Verkhosjizjemje,Верхошижемье",4800,3.0,58.00814,49.1066,740.73
Verkhoturye,Верхотурье,8815,5.0,58.8622073,60.8103945,1427.43
Verkhotur’ye,"Verkhotur'e,Verkhotur'ye,Verkhoturje,Verkhotur’ye,Верхотурье",8500,5.0,58.86271,60.80536,1427.15
Verkhovazh’ye,"Verkhovazh'e,Verkhovazh'ye,Verkhovazh’ye,Verkhovazje,Верховажье",5200,3.0,60.74717,42.04652,612.62
Verkhov’ye,"Verkhov'e,Verkhov'ye,Verkhove,Verkhovje,Verkhov’ye,Верховье",8100,3.0,52.81025,37.24187,328.03
Verkhoyansk,"Verchojansk,Verchojanskas,Verhojansk,Verkhoiansk,Verkhojansk,Verkhoyansk,Verkhoïansk,Verĥojansk,Werchojansk,Wierchojansk,Wierchojańsk,beleuhoyanseukeu,beruhoyansuku,Верхоянск,ורחויאנסק,ベルホヤンスク,베르호얀스크,Верхоянск",1388,10.0,67.55387,133.38976,4677.57
Verkhozim,"Verkhozim,Верхозим",1756,3.0,52.71221,45.41803,608.9
Vershina Tei,"Teya,Tjoja,Vershina Tei,Vershina Tjoi,Вершина Тёи,Тёя",4417,7.0,53.26858,89.56008,3285.38
Vershino-Darasunskiy,"Darasun,Vershina Darasuna,Vershino-Darasunskij,Vershino-Darasunskiy,Versjino-Darasunskij,Вершино-Дарасунский",6451,9.0,52.36604,115.52661,4825.77
Vershino-Shakhtaminskiy,"Verchin-Shakhtaminskiy,Verkhne-Shaktama,Verkhnyaya Shakhtama,Vershino-Shakhtaminskij,Vershino-Shakhtaminskiy,Versjino-Sjakhtaminskij,Вершино-Шахтаминский",1633,9.0,51.30024,117.88762,5026.59
Veseloyarsk,"Veselojarsk,Veseloyarsk,Veseloyarskoye,Veselyy Yar,Веселоярск",5230,7.0,51.28737,81.10703,2868.48
Veshchevo,"Heinijoki,Heinjoki,Kheynioki,Kheynyoki,Veshchevo,Veshhevo,Vesjtsjevo,Вещево",3300,3.0,60.73107,29.18305,740.53
Veshenskaya,"Veshenskaja,Veshenskaya,Vesjenskaja,Вешенская",9303,3.0,49.6352,41.7245,734.07
Veshkayma,"Sorokovoy,Veshkajma,Veshkayma,Vesjkajma,Вешкайма",7087,4.0,54.0472,47.13,636.6
Veshnyaki,"Veshnjaki,Veshnyaki,Вешняки",122000,3.0,55.72393,37.81952,13.15
Vesyegonsk,Весьегонск,7330,3.0,58.6582598,37.2567558,323.86
Vesëlyy,"Vesely,Veselyj,Veselyy,Veselyy Khutor,Vesjolyj,Vesëlyy,Веселый,Весёлый",8820,3.0,47.09338,40.7422,986.66
Ves’yegonsk,"Ves'egonsk,Ves'yegonsk,Vesiegonsk,Ves’yegonsk,Весьегонск",8200,3.0,58.66769,37.26365,324.88
Vetluga,"Jur,Vetlouga,Vetluga,Vetlugae,Vetluqa,Vjatluga,Wetluga,Wjetluga,fytlwgha,wei te lu jia,wtlwga,Ветлугæ,Ветлуга,Вятлуга,Юр,فيتلوغا,وتلوگا,韋特盧加,Ветлуга",8956,3.0,57.8559204,45.7761957,548.66
Vetluzhskiy,"Golyshi,Vetluzhskij,Vetluzhskiy,Vetluzjskij,Ветлужский",13229,3.0,58.39016,45.46543,557.32
Veydelevka,"Veidelevka,Veidelovka,Vejdelevka,Vejdzeleuka,Vejdělevka,Vejgyelevka,Veydelevka,Veïdelevka,Véidelevka,Weidelewka,Wiejdielewka,fydylyfka,wei yi jie lie fu ka,Вейделевка,Вейделєвка,Вейдзелеўка,فيديليفكا,韦伊杰列夫卡",7280,3.0,50.1521,38.4492,625.19
Vichuga,"Bichuga,Vichuga,Vitsjuga,Вичуга,Вичуга",39071,3.0,57.2145,41.92555,310.51
Vidim,"Vidim,Видим",1415,8.0,56.4088,103.1106,3907.74
Vidnoye,"Poselok Vidnoye,Posëlok Vidnoye,Vidnoe,Vidnoje,Vidnoye,Widnoje,Видное,Видное",56798,3.0,55.551725,37.7061984,23.01
Vidyayevo,"Vidiaievo,Vidiaïevo,Vidiàievo,Vidjaevo,Vidjajevo,Vidyayeva,Vidyayevo,Vidzjaeva,Widiajewo,Widjajewo,fydyayyfw,vuijaevuo,wydyayww,Видяево,Видјајево,Відзяева,Відяєво,فيدياييفو,ویدیایوو,ヴィジャーエヴォ",7062,3.0,69.31914,32.80488,1527.47
Vikhorevka,"Vikhorevka,Вихоревка,Вихоревка",22528,8.0,56.1208145,101.1702926,3815.37
Vikulovo,"Vikulovo,Викулово",6952,5.0,56.81667,70.61069,2020.12
Vilenka,"Vilenka,Vilenki,Vilinka,Виленка",1224,3.0,54.2693,38.91663,184.58
Vilovatovo,"Vilovatovo,Виловатово",1288,3.0,56.1724,46.60134,560.82
Vilya,"Vilja,Vilya,Виля",3584,3.0,55.24556,42.20889,294.68
Vilyuchinsk,"Petropavlovsk-Kamchatskiy-50,Vilioutchinsk,Viljoetsjinsk,Viljuchins'k,Viljuchinsk,Viljuchynsk,Viljucinsk,Viljucsinszk,Viljutsinsk,Viljutsjinsk,Viljutšinsk,Viljučinsk,Viluchinsk,Vilucinsk,Viluecinsk,Viluĉinsk,Vilyuchinsk,Vilüčinsk,Wiljutschinsk,Wiluczinsk,billyuchinseukeu,fylwtshnsk,vuiryuchinsuku,wei liu qin si ke,wylywchnsk,wylywchynsk,Бүлүүчинскэй,Вилючинск,Виључинск,Вілючинськ,Вілючынск,فيلوتشنسك,ویلیوچنسک,ویلیوچینسک,ヴィリュチンスク,维柳钦斯克,빌류친스크,Вилючинск",25204,12.0,52.9311,158.40469,6774.8
Vilyuysk,"VYI,Viliouisk,Viliouïsk,Viliuisk,Viliujskas,Viliúisk,Viljoejsk,Viljuisk,Viljujsk,Viljujszk,Vilueisk,Vilujsk,Vilujska,Vilyuisk,Vilyusk,Vilyuysk,Vilüisk,Viļujska,Wiljuisk,Wilujsk,billyuiseukeu,fylywysk,vuiryuisuku,wei liu yi si ke,wylywysk,Бүлүү,Вилюйск,Виљујск,Вілюйск,فيليويسك,ویلیویسک,ヴィリュイスク,维柳伊斯克,빌류이스크,Вилюйск",10233,9.0,63.7517616,121.627284,4434.92
Vinnitsy,"Andronovskaya,Andronovskoye,Davydovskaya,Maksimovskaya,Vidla,Vingl,Vinnicy,Vinnitsa,Vinnitsy,Vinnitsy-Andronovskoye,Винницы",2200,3.0,60.62867,34.77302,567.12
Vinogradnyy,"Gastagayka,Gostagayka,Vinogradnyj,Vinogradnyy,Виноградный",3250,3.0,45.0561,37.32125,1189.53
Vinogradovo,"Vinogradovo,Виноградово",9600,3.0,56.93333,37.55,131.4
Vinsady,"Vinogradnyye-Sady,Vinsady,Винсады",8949,3.0,44.08083,42.96528,1352.14
Vinzili,"Vinzili,Винзили",11219,5.0,56.95938,65.7708,1727.34
Vishnyakovskiye Dachi,"Vishnjakovskie Dachi,Vishnyakovskiye Dachi,Visjnjakovskije Datsji,Вишняковские Дачи",1773,3.0,55.7647,38.13334,32.43
Vishnëvogorsk,"Vishnevogorsk,Vishnjovogorsk,Vishnëvogorsk,Visjnevogorsk,Вишневогорск,Вишнёвогорск",5800,5.0,55.9913,60.6579,1431.09
Visim,"Visim,Visimo-Shaytansk,Visimo-Shaytanskiy Zanod,Wissimo-Schaitansk,Висим",1699,5.0,57.6488,59.5014,1346.52
